Robert_Aderholt^&^&^2013-06-21 15:50:11^&^&^
RepMattSalmon^&^&^2013-06-18 23:06:41^&^&^
RepMattSalmon^&^&^2013-06-18 22:09:49^&^&^
RepMattSalmon^&^&^2013-06-18 20:36:40^&^&^
RepMattSalmon^&^&^2013-06-18 15:19:02^&^&^
RepMattSalmon^&^&^2013-06-18 13:56:26^&^&^
RepMattSalmon^&^&^2013-06-18 13:55:31^&^&^
RepMattSalmon^&^&^2013-06-17 22:07:28^&^&^
RepMattSalmon^&^&^2013-06-17 15:02:02^&^&^
RepMattSalmon^&^&^2013-06-16 18:56:48^&^&^
RepMattSalmon^&^&^2013-06-14 18:20:18^&^&^
RepMattSalmon^&^&^2013-06-14 16:56:33^&^&^
RepMattSalmon^&^&^2013-06-14 15:55:12^&^&^
RepMattSalmon^&^&^2013-06-14 15:14:05^&^&^
RepMattSalmon^&^&^2013-06-13 21:43:30^&^&^
RepMattSalmon^&^&^2013-06-13 21:27:09^&^&^
RepMattSalmon^&^&^2013-06-13 20:45:54^&^&^
RepMattSalmon^&^&^2013-06-13 20:33:43^&^&^
RepMattSalmon^&^&^2013-06-13 20:26:35^&^&^
RepMattSalmon^&^&^2013-06-13 16:43:26^&^&^
RepMattSalmon^&^&^2013-06-13 15:16:16^&^&^
RepMattSalmon^&^&^2013-06-12 14:02:41^&^&^
RepMattSalmon^&^&^2013-06-11 21:50:36^&^&^
RepMattSalmon^&^&^2013-06-11 18:29:27^&^&^
RepMattSalmon^&^&^2013-06-11 15:34:41^&^&^
RepMattSalmon^&^&^2013-06-11 12:56:32^&^&^
RepMattSalmon^&^&^2013-06-10 22:05:56^&^&^
RepMattSalmon^&^&^2013-06-10 16:51:06^&^&^
RepMattSalmon^&^&^2013-06-07 18:33:38^&^&^
RepMattSalmon^&^&^2013-06-07 17:21:40^&^&^
RepMattSalmon^&^&^2013-06-07 15:47:52^&^&^
RepMattSalmon^&^&^2013-06-07 15:46:55^&^&^
RepMattSalmon^&^&^2013-06-07 15:46:41^&^&^
RepMattSalmon^&^&^2013-06-07 15:46:23^&^&^
RepMattSalmon^&^&^2013-06-07 15:46:07^&^&^
RepMattSalmon^&^&^2013-06-07 15:45:49^&^&^
RepMattSalmon^&^&^2013-06-07 15:45:35^&^&^
RepMattSalmon^&^&^2013-06-07 15:45:18^&^&^
RepMattSalmon^&^&^2013-06-06 22:16:49^&^&^
RepMattSalmon^&^&^2013-06-06 20:25:06^&^&^
RepMattSalmon^&^&^2013-06-06 17:45:35^&^&^
RepMattSalmon^&^&^2013-06-06 16:51:31^&^&^
RepMattSalmon^&^&^2013-06-06 01:21:28^&^&^
RepMattSalmon^&^&^2013-06-05 22:08:09^&^&^
RepMattSalmon^&^&^2013-06-05 22:07:49^&^&^
RepMattSalmon^&^&^2013-06-05 22:04:19^&^&^
RepMattSalmon^&^&^2013-06-05 22:04:12^&^&^
RepMattSalmon^&^&^2013-06-05 16:03:54^&^&^
RepMattSalmon^&^&^2013-06-04 20:19:26^&^&^
RepMattSalmon^&^&^2013-06-04 16:12:10^&^&^
RepMattSalmon^&^&^2013-06-04 14:15:02^&^&^
RepMattSalmon^&^&^2013-06-03 23:13:50^&^&^
RepMattSalmon^&^&^2013-06-03 22:17:17^&^&^
RepMattSalmon^&^&^2013-06-03 20:01:30^&^&^
RepMattSalmon^&^&^2013-06-01 02:03:00^&^&^
RepMattSalmon^&^&^2013-06-01 00:03:51^&^&^
RepMattSalmon^&^&^2013-05-31 23:58:49^&^&^
RepMattSalmon^&^&^2013-05-31 19:16:40^&^&^
RepMattSalmon^&^&^2013-05-31 17:50:03^&^&^
RepMattSalmon^&^&^2013-05-31 17:49:26^&^&^
RepMattSalmon^&^&^2013-05-31 17:49:17^&^&^
RepMattSalmon^&^&^2013-05-31 17:27:01^&^&^
RepMattSalmon^&^&^2013-05-31 17:26:50^&^&^
RepMattSalmon^&^&^2013-05-31 14:22:34^&^&^
RepMattSalmon^&^&^2013-05-31 13:38:02^&^&^
RepMattSalmon^&^&^2013-05-31 06:47:23^&^&^
RepMattSalmon^&^&^2013-05-31 02:42:12^&^&^
RepMattSalmon^&^&^2013-05-31 02:13:31^&^&^
RepMattSalmon^&^&^2013-05-31 02:10:36^&^&^
RepMattSalmon^&^&^2013-05-31 01:13:31^&^&^
RepMattSalmon^&^&^2013-05-30 23:45:42^&^&^
RepMattSalmon^&^&^2013-05-30 15:05:43^&^&^
RepMattSalmon^&^&^2013-05-29 23:39:12^&^&^
RepMattSalmon^&^&^2013-05-29 22:17:43^&^&^
RepMattSalmon^&^&^2013-05-29 20:41:32^&^&^
RepMattSalmon^&^&^2013-05-29 20:40:34^&^&^
RepMattSalmon^&^&^2013-05-29 20:39:29^&^&^
RepMattSalmon^&^&^2013-05-29 20:36:28^&^&^
RepMattSalmon^&^&^2013-05-29 20:36:12^&^&^
RepMattSalmon^&^&^2013-05-29 20:35:43^&^&^
RepMattSalmon^&^&^2013-05-29 20:31:23^&^&^
RepMattSalmon^&^&^2013-05-28 22:03:37^&^&^
RepMattSalmon^&^&^2013-05-28 20:10:39^&^&^
RepMattSalmon^&^&^2013-05-28 19:55:08^&^&^
RepMattSalmon^&^&^2013-05-28 15:30:29^&^&^
RepMattSalmon^&^&^2013-05-28 15:30:25^&^&^
RepMattSalmon^&^&^2013-05-28 15:29:54^&^&^
RepMattSalmon^&^&^2013-05-27 20:21:50^&^&^
RepMattSalmon^&^&^2013-05-25 16:22:06^&^&^
RepMattSalmon^&^&^2013-05-24 19:53:50^&^&^
RepMattSalmon^&^&^2013-05-23 22:21:09^&^&^
RepMattSalmon^&^&^2013-05-23 16:37:19^&^&^
RepMattSalmon^&^&^2013-05-23 14:42:38^&^&^
RepMattSalmon^&^&^2013-05-23 14:29:22^&^&^
RepMattSalmon^&^&^2013-05-23 12:24:02^&^&^
RepMattSalmon^&^&^2013-05-23 02:04:21^&^&^
RepMattSalmon^&^&^2013-05-23 00:20:15^&^&^
RepMattSalmon^&^&^2013-05-22 23:48:10^&^&^
RepMattSalmon^&^&^2013-05-22 16:26:13^&^&^
RepMattSalmon^&^&^2013-05-22 14:49:14^&^&^
RepMattSalmon^&^&^2013-05-21 23:11:41^&^&^
RepMattSalmon^&^&^2013-05-21 20:24:25^&^&^
RepMattSalmon^&^&^2013-05-21 15:12:49^&^&^
RepMattSalmon^&^&^2013-05-20 22:33:13^&^&^
RepMattSalmon^&^&^2013-05-20 20:06:41^&^&^
RepMattSalmon^&^&^2013-05-20 18:07:11^&^&^
RepMattSalmon^&^&^2013-05-16 19:46:11^&^&^
RepMattSalmon^&^&^2013-05-16 17:48:54^&^&^
RepMattSalmon^&^&^2013-05-15 23:46:32^&^&^
RepMattSalmon^&^&^2013-05-15 20:18:13^&^&^
RepMattSalmon^&^&^2013-05-15 17:57:00^&^&^
RepMattSalmon^&^&^2013-05-15 15:19:29^&^&^
RepMattSalmon^&^&^2013-05-15 14:31:16^&^&^
RepMattSalmon^&^&^2013-05-14 23:29:58^&^&^
RepMattSalmon^&^&^2013-05-14 23:29:34^&^&^
RepMattSalmon^&^&^2013-05-14 19:08:55^&^&^
RepMattSalmon^&^&^2013-05-14 16:20:14^&^&^
RepMattSalmon^&^&^2013-05-13 18:14:33^&^&^
RepMattSalmon^&^&^2013-05-12 20:12:38^&^&^
RepMattSalmon^&^&^2013-05-10 19:44:43^&^&^
RepMattSalmon^&^&^2013-05-08 14:29:44^&^&^
RepMattSalmon^&^&^2013-05-07 20:47:05^&^&^
RepMattSalmon^&^&^2013-05-07 19:59:54^&^&^
RepMattSalmon^&^&^2013-05-06 22:08:01^&^&^
RepMattSalmon^&^&^2013-05-06 17:29:22^&^&^
RepMattSalmon^&^&^2013-05-03 18:50:32^&^&^
RepMattSalmon^&^&^2013-05-02 21:13:59^&^&^
RepMattSalmon^&^&^2013-05-02 17:46:40^&^&^
RepMattSalmon^&^&^2013-05-02 15:29:59^&^&^
RepMattSalmon^&^&^2013-05-01 18:28:55^&^&^
RepMattSalmon^&^&^2013-05-01 17:00:07^&^&^
RepMattSalmon^&^&^2013-05-01 16:24:41^&^&^
RepMattSalmon^&^&^2013-04-30 17:36:02^&^&^
RepMattSalmon^&^&^2013-04-29 17:24:10^&^&^
RepMattSalmon^&^&^2013-04-29 13:20:31^&^&^
RepMattSalmon^&^&^2013-04-29 13:20:25^&^&^
RepMattSalmon^&^&^2013-04-28 17:51:58^&^&^
RepMattSalmon^&^&^2013-04-26 21:43:14^&^&^
RepMattSalmon^&^&^2013-04-25 20:52:52^&^&^
RepMattSalmon^&^&^2013-04-25 18:01:22^&^&^
RepMattSalmon^&^&^2013-04-24 14:14:38^&^&^
RepMattSalmon^&^&^2013-04-22 14:30:09^&^&^
RepMattSalmon^&^&^2013-04-19 20:10:03^&^&^
RepMattSalmon^&^&^2013-04-17 20:39:17^&^&^
RepMattSalmon^&^&^2013-04-17 17:46:35^&^&^
RepMattSalmon^&^&^2013-04-17 16:42:27^&^&^
RepMattSalmon^&^&^2013-04-16 15:43:38^&^&^
RepMattSalmon^&^&^2013-04-15 22:02:51^&^&^
RepMattSalmon^&^&^2013-04-15 19:26:48^&^&^
RepMattSalmon^&^&^2013-04-15 18:41:25^&^&^
RepMattSalmon^&^&^2013-04-13 20:22:20^&^&^
RepMattSalmon^&^&^2013-04-12 13:20:01^&^&^
RepMattSalmon^&^&^2013-04-11 19:02:35^&^&^
RepMattSalmon^&^&^2013-04-11 18:04:42^&^&^
RepMattSalmon^&^&^2013-04-11 17:05:58^&^&^
RepMattSalmon^&^&^2013-04-11 13:39:54^&^&^
RepMattSalmon^&^&^2013-04-10 20:30:24^&^&^
RepMattSalmon^&^&^2013-04-10 14:55:57^&^&^
RepMattSalmon^&^&^2013-04-09 21:46:26^&^&^
RepMattSalmon^&^&^2013-04-09 21:03:39^&^&^
RepMattSalmon^&^&^2013-04-09 20:58:19^&^&^
RepMattSalmon^&^&^2013-04-09 17:03:40^&^&^
RepMattSalmon^&^&^2013-04-09 14:31:32^&^&^
RepMattSalmon^&^&^2013-04-08 15:02:00^&^&^
RepMattSalmon^&^&^2013-04-08 14:41:51^&^&^
RepMattSalmon^&^&^2013-04-04 13:52:43^&^&^
RepMattSalmon^&^&^2013-04-04 02:01:21^&^&^
RepMattSalmon^&^&^2013-04-02 19:59:42^&^&^
RepMattSalmon^&^&^2013-03-31 22:41:12^&^&^
RepMattSalmon^&^&^2013-03-29 17:04:21^&^&^
RepMattSalmon^&^&^2013-03-29 14:16:59^&^&^
RepMattSalmon^&^&^2013-03-29 13:39:53^&^&^
RepMattSalmon^&^&^2013-03-29 13:38:27^&^&^
RepMattSalmon^&^&^2013-03-28 21:07:58^&^&^
RepMattSalmon^&^&^2013-03-27 22:31:22^&^&^
RepMattSalmon^&^&^2013-03-27 21:29:47^&^&^
RepMattSalmon^&^&^2013-03-27 21:12:50^&^&^
RepMattSalmon^&^&^2013-03-27 19:09:43^&^&^
RepMattSalmon^&^&^2013-03-27 15:13:36^&^&^
RepMattSalmon^&^&^2013-03-26 16:44:20^&^&^
RepMattSalmon^&^&^2013-03-26 01:47:09^&^&^
RepMattSalmon^&^&^2013-03-22 18:03:27^&^&^
RepMattSalmon^&^&^2013-03-22 17:58:27^&^&^
RepMattSalmon^&^&^2013-03-21 15:04:23^&^&^
RepMattSalmon^&^&^2013-03-21 15:03:31^&^&^
RepMattSalmon^&^&^2013-03-20 20:03:46^&^&^
lorettasanchez^&^&^2013-06-21 15:37:53^&^&^
lorettasanchez^&^&^2013-06-21 15:36:52^&^&^
lorettasanchez^&^&^2013-06-18 22:27:56^&^&^
lorettasanchez^&^&^2013-06-18 20:25:19^&^&^
lorettasanchez^&^&^2013-06-18 19:53:45^&^&^
lorettasanchez^&^&^2013-06-18 19:51:00^&^&^
lorettasanchez^&^&^2013-06-18 17:10:57^&^&^
lorettasanchez^&^&^2013-06-14 19:09:07^&^&^
lorettasanchez^&^&^2013-06-13 15:40:41^&^&^
lorettasanchez^&^&^2013-06-13 14:19:37^&^&^
lorettasanchez^&^&^2013-06-12 17:57:59^&^&^
lorettasanchez^&^&^2013-06-12 17:34:28^&^&^
lorettasanchez^&^&^2013-06-12 17:29:26^&^&^
lorettasanchez^&^&^2013-06-07 16:16:00^&^&^
lorettasanchez^&^&^2013-06-05 18:18:25^&^&^
lorettasanchez^&^&^2013-06-05 17:03:50^&^&^
lorettasanchez^&^&^2013-06-05 13:54:07^&^&^
lorettasanchez^&^&^2013-06-04 19:27:27^&^&^
lorettasanchez^&^&^2013-06-03 19:49:10^&^&^
lorettasanchez^&^&^2013-05-16 20:54:47^&^&^
lorettasanchez^&^&^2013-05-16 20:54:30^&^&^
lorettasanchez^&^&^2013-05-16 20:54:15^&^&^
lorettasanchez^&^&^2013-05-13 20:30:46^&^&^
lorettasanchez^&^&^2013-05-13 20:19:03^&^&^
lorettasanchez^&^&^2013-05-13 19:58:25^&^&^
lorettasanchez^&^&^2013-05-10 17:43:09^&^&^
lorettasanchez^&^&^2013-05-10 17:17:51^&^&^
lorettasanchez^&^&^2013-05-07 18:21:56^&^&^
lorettasanchez^&^&^2013-05-07 18:09:00^&^&^
lorettasanchez^&^&^2013-05-06 22:36:48^&^&^
lorettasanchez^&^&^2013-05-06 21:56:31^&^&^
lorettasanchez^&^&^2013-05-06 21:55:42^&^&^
lorettasanchez^&^&^2013-05-06 21:55:29^&^&^
lorettasanchez^&^&^2013-04-19 17:44:33^&^&^
lorettasanchez^&^&^2013-04-15 19:02:13^&^&^
lorettasanchez^&^&^2013-04-15 19:02:02^&^&^
lorettasanchez^&^&^2013-04-15 17:59:16^&^&^
lorettasanchez^&^&^2013-04-15 16:49:30^&^&^
lorettasanchez^&^&^2013-04-09 14:10:05^&^&^
lorettasanchez^&^&^2013-04-09 14:09:27^&^&^
lorettasanchez^&^&^2013-04-04 20:30:04^&^&^
lorettasanchez^&^&^2013-03-21 20:29:20^&^&^
lorettasanchez^&^&^2013-03-19 17:46:26^&^&^
lorettasanchez^&^&^2013-03-19 17:45:53^&^&^
lorettasanchez^&^&^2013-03-19 17:30:18^&^&^
lorettasanchez^&^&^2013-03-19 17:26:06^&^&^
lorettasanchez^&^&^2013-03-13 15:44:43^&^&^
lorettasanchez^&^&^2013-03-13 15:19:21^&^&^
lorettasanchez^&^&^2013-03-12 18:26:30^&^&^
lorettasanchez^&^&^2013-03-12 17:55:27^&^&^
lorettasanchez^&^&^2013-03-11 17:01:52^&^&^
lorettasanchez^&^&^2013-03-11 16:57:04^&^&^
lorettasanchez^&^&^2013-03-08 14:51:51^&^&^
lorettasanchez^&^&^2013-03-07 20:43:25^&^&^
lorettasanchez^&^&^2013-03-07 20:35:34^&^&^
lorettasanchez^&^&^2013-03-07 20:34:52^&^&^
lorettasanchez^&^&^2013-03-05 19:03:32^&^&^
lorettasanchez^&^&^2013-03-04 21:24:31^&^&^
lorettasanchez^&^&^2013-02-22 18:18:23^&^&^
lorettasanchez^&^&^2013-02-22 18:18:19^&^&^
lorettasanchez^&^&^2013-02-22 18:16:12^&^&^
lorettasanchez^&^&^2013-02-19 15:50:07^&^&^
lorettasanchez^&^&^2013-02-15 20:20:58^&^&^
lorettasanchez^&^&^2013-02-15 16:17:00^&^&^
lorettasanchez^&^&^2013-02-15 14:43:56^&^&^
lorettasanchez^&^&^2013-02-14 22:47:11^&^&^
lorettasanchez^&^&^2013-02-14 22:46:37^&^&^
lorettasanchez^&^&^2013-02-14 21:31:08^&^&^
lorettasanchez^&^&^2013-02-14 15:08:56^&^&^
lorettasanchez^&^&^2013-02-13 20:01:40^&^&^
lorettasanchez^&^&^2013-02-13 19:39:07^&^&^
lorettasanchez^&^&^2013-02-13 16:09:58^&^&^
lorettasanchez^&^&^2013-02-13 16:09:36^&^&^
lorettasanchez^&^&^2013-02-13 16:09:22^&^&^
lorettasanchez^&^&^2013-02-13 16:09:07^&^&^
lorettasanchez^&^&^2013-02-04 20:46:11^&^&^
lorettasanchez^&^&^2013-02-04 20:45:42^&^&^
lorettasanchez^&^&^2013-02-04 20:44:26^&^&^
lorettasanchez^&^&^2013-01-29 17:10:38^&^&^
lorettasanchez^&^&^2013-01-29 17:02:48^&^&^
lorettasanchez^&^&^2013-01-29 16:59:00^&^&^
lorettasanchez^&^&^2013-01-29 16:57:36^&^&^
lorettasanchez^&^&^2013-01-29 15:33:28^&^&^
lorettasanchez^&^&^2013-01-29 15:33:15^&^&^
lorettasanchez^&^&^2013-01-29 14:43:34^&^&^
lorettasanchez^&^&^2013-01-29 14:42:06^&^&^
lorettasanchez^&^&^2013-01-29 14:40:57^&^&^
lorettasanchez^&^&^2013-01-23 18:01:24^&^&^
lorettasanchez^&^&^2013-01-23 16:17:11^&^&^
lorettasanchez^&^&^2013-01-21 17:18:21^&^&^
lorettasanchez^&^&^2013-01-15 14:42:47^&^&^
lorettasanchez^&^&^2013-01-14 17:06:27^&^&^
lorettasanchez^&^&^2013-01-14 17:05:39^&^&^
lorettasanchez^&^&^2013-01-14 17:04:42^&^&^
lorettasanchez^&^&^2013-01-10 19:09:10^&^&^
lorettasanchez^&^&^2013-01-04 15:19:10^&^&^
lorettasanchez^&^&^2012-12-18 18:53:48^&^&^
lorettasanchez^&^&^2012-12-14 18:30:06^&^&^
lorettasanchez^&^&^2012-12-13 16:29:49^&^&^
lorettasanchez^&^&^2012-12-12 17:37:06^&^&^
lorettasanchez^&^&^2012-12-12 17:34:44^&^&^
lorettasanchez^&^&^2012-12-12 17:33:44^&^&^
lorettasanchez^&^&^2012-12-10 22:18:50^&^&^
lorettasanchez^&^&^2012-12-07 20:38:14^&^&^
lorettasanchez^&^&^2012-12-04 14:30:11^&^&^
lorettasanchez^&^&^2012-12-03 18:24:21^&^&^
lorettasanchez^&^&^2012-11-29 19:32:45^&^&^
lorettasanchez^&^&^2012-11-28 16:33:41^&^&^
lorettasanchez^&^&^2012-11-26 20:23:59^&^&^
lorettasanchez^&^&^2012-11-26 18:49:25^&^&^
lorettasanchez^&^&^2012-11-19 19:12:15^&^&^
lorettasanchez^&^&^2012-11-19 16:27:10^&^&^
lorettasanchez^&^&^2012-11-19 16:23:13^&^&^
lorettasanchez^&^&^2012-11-16 19:00:42^&^&^
lorettasanchez^&^&^2012-11-14 22:10:22^&^&^
lorettasanchez^&^&^2012-11-13 15:46:50^&^&^
lorettasanchez^&^&^2012-10-30 21:56:12^&^&^
lorettasanchez^&^&^2012-10-29 16:36:30^&^&^
lorettasanchez^&^&^2012-10-28 20:43:11^&^&^
lorettasanchez^&^&^2012-10-27 16:42:23^&^&^
lorettasanchez^&^&^2012-10-25 00:04:59^&^&^
lorettasanchez^&^&^2012-10-22 20:04:28^&^&^
lorettasanchez^&^&^2012-10-22 20:04:13^&^&^
lorettasanchez^&^&^2012-10-18 20:53:26^&^&^
lorettasanchez^&^&^2012-10-13 23:17:48^&^&^
lorettasanchez^&^&^2012-10-12 03:11:35^&^&^
lorettasanchez^&^&^2012-10-12 03:09:37^&^&^
lorettasanchez^&^&^2012-10-05 23:25:51^&^&^
lorettasanchez^&^&^2012-10-05 15:52:33^&^&^
lorettasanchez^&^&^2012-10-01 21:17:33^&^&^
lorettasanchez^&^&^2012-09-28 18:49:12^&^&^
lorettasanchez^&^&^2012-09-28 15:41:49^&^&^
lorettasanchez^&^&^2012-09-25 18:53:08^&^&^
lorettasanchez^&^&^2012-09-25 16:57:12^&^&^
lorettasanchez^&^&^2012-09-21 14:23:13^&^&^
lorettasanchez^&^&^2012-09-19 16:37:47^&^&^
lorettasanchez^&^&^2012-09-18 21:46:24^&^&^
lorettasanchez^&^&^2012-09-18 18:07:38^&^&^
lorettasanchez^&^&^2012-09-17 18:37:27^&^&^
lorettasanchez^&^&^2012-09-13 15:41:53^&^&^
lorettasanchez^&^&^2012-09-12 16:38:13^&^&^
lorettasanchez^&^&^2012-09-12 16:18:54^&^&^
lorettasanchez^&^&^2012-09-12 15:20:13^&^&^
lorettasanchez^&^&^2012-09-11 18:51:58^&^&^
lorettasanchez^&^&^2012-08-20 17:01:13^&^&^
lorettasanchez^&^&^2012-08-16 17:34:52^&^&^
lorettasanchez^&^&^2012-08-16 14:51:27^&^&^
lorettasanchez^&^&^2012-08-14 19:30:46^&^&^
lorettasanchez^&^&^2012-08-09 20:28:22^&^&^
lorettasanchez^&^&^2012-08-09 18:56:07^&^&^
lorettasanchez^&^&^2012-08-09 17:02:46^&^&^
lorettasanchez^&^&^2012-08-08 17:20:06^&^&^
lorettasanchez^&^&^2012-08-08 15:10:34^&^&^
lorettasanchez^&^&^2012-08-07 18:31:42^&^&^
lorettasanchez^&^&^2012-08-07 16:47:36^&^&^
lorettasanchez^&^&^2012-08-03 19:23:31^&^&^
lorettasanchez^&^&^2012-08-03 19:10:21^&^&^
lorettasanchez^&^&^2012-08-03 14:49:22^&^&^
lorettasanchez^&^&^2012-08-03 14:35:23^&^&^
lorettasanchez^&^&^2012-08-03 14:06:58^&^&^
lorettasanchez^&^&^2012-08-03 13:48:16^&^&^
lorettasanchez^&^&^2012-08-03 13:47:44^&^&^
lorettasanchez^&^&^2012-08-03 13:47:36^&^&^
lorettasanchez^&^&^2012-08-03 13:47:20^&^&^
lorettasanchez^&^&^2012-08-03 13:45:57^&^&^
lorettasanchez^&^&^2012-08-03 13:45:32^&^&^
lorettasanchez^&^&^2012-08-03 13:44:30^&^&^
lorettasanchez^&^&^2012-08-03 13:44:03^&^&^
lorettasanchez^&^&^2012-08-03 13:43:29^&^&^
lorettasanchez^&^&^2012-08-03 13:42:57^&^&^
lorettasanchez^&^&^2012-08-03 13:42:19^&^&^
lorettasanchez^&^&^2012-08-03 13:41:50^&^&^
lorettasanchez^&^&^2012-08-03 13:41:17^&^&^
lorettasanchez^&^&^2012-08-03 13:40:44^&^&^
lorettasanchez^&^&^2012-08-03 13:40:04^&^&^
lorettasanchez^&^&^2012-08-03 13:39:45^&^&^
lorettasanchez^&^&^2012-08-03 13:39:28^&^&^
lorettasanchez^&^&^2012-08-02 20:59:23^&^&^
lorettasanchez^&^&^2012-08-02 20:40:24^&^&^
lorettasanchez^&^&^2012-08-02 20:38:42^&^&^
lorettasanchez^&^&^2012-08-02 20:38:10^&^&^
lorettasanchez^&^&^2012-08-02 20:00:42^&^&^
lorettasanchez^&^&^2012-08-02 19:48:18^&^&^
lorettasanchez^&^&^2012-08-02 19:18:22^&^&^
lorettasanchez^&^&^2012-08-02 19:16:07^&^&^
lorettasanchez^&^&^2012-08-02 19:15:14^&^&^
lorettasanchez^&^&^2012-08-02 18:47:52^&^&^
lorettasanchez^&^&^2012-08-02 18:45:07^&^&^
lorettasanchez^&^&^2012-08-02 18:44:40^&^&^
lorettasanchez^&^&^2012-08-02 17:59:33^&^&^
lorettasanchez^&^&^2012-08-02 17:57:06^&^&^
lorettasanchez^&^&^2012-08-02 17:56:41^&^&^
lorettasanchez^&^&^2012-08-02 17:52:51^&^&^
lorettasanchez^&^&^2012-08-02 17:48:41^&^&^
lorettasanchez^&^&^2012-08-02 17:44:09^&^&^
lorettasanchez^&^&^2012-08-02 17:33:05^&^&^
lorettasanchez^&^&^2012-08-02 17:32:07^&^&^
lorettasanchez^&^&^2012-08-02 17:30:12^&^&^
lorettasanchez^&^&^2012-08-02 17:26:49^&^&^
lorettasanchez^&^&^2012-08-02 17:23:02^&^&^
sensanders^&^&^2013-06-21 15:25:43^&^&^
sensanders^&^&^2013-06-21 14:44:09^&^&^
sensanders^&^&^2013-06-21 13:30:11^&^&^
sensanders^&^&^2013-06-20 21:23:05^&^&^
sensanders^&^&^2013-06-20 20:43:31^&^&^
sensanders^&^&^2013-06-20 17:21:08^&^&^
sensanders^&^&^2013-06-20 15:15:14^&^&^
sensanders^&^&^2013-06-20 13:58:58^&^&^
sensanders^&^&^2013-06-20 13:17:10^&^&^
sensanders^&^&^2013-06-20 13:11:55^&^&^
sensanders^&^&^2013-06-19 22:20:37^&^&^
sensanders^&^&^2013-06-19 21:40:44^&^&^
sensanders^&^&^2013-06-19 19:42:15^&^&^
sensanders^&^&^2013-06-19 17:38:20^&^&^
sensanders^&^&^2013-06-19 16:23:27^&^&^
sensanders^&^&^2013-06-19 15:16:01^&^&^
sensanders^&^&^2013-06-19 14:28:21^&^&^
sensanders^&^&^2013-06-19 14:12:12^&^&^
sensanders^&^&^2013-06-19 13:20:31^&^&^
sensanders^&^&^2013-06-19 13:07:22^&^&^
sensanders^&^&^2013-06-19 12:36:05^&^&^
sensanders^&^&^2013-06-19 11:53:52^&^&^
sensanders^&^&^2013-06-18 20:26:55^&^&^
sensanders^&^&^2013-06-18 18:53:01^&^&^
sensanders^&^&^2013-06-18 18:45:12^&^&^
sensanders^&^&^2013-06-18 18:33:18^&^&^
sensanders^&^&^2013-06-18 18:28:24^&^&^
sensanders^&^&^2013-06-18 16:36:34^&^&^
sensanders^&^&^2013-06-18 15:45:08^&^&^
sensanders^&^&^2013-06-18 14:40:12^&^&^
sensanders^&^&^2013-06-18 13:42:09^&^&^
sensanders^&^&^2013-06-18 13:35:10^&^&^
sensanders^&^&^2013-06-17 20:37:15^&^&^
sensanders^&^&^2013-06-17 18:40:23^&^&^
sensanders^&^&^2013-06-17 18:31:09^&^&^
sensanders^&^&^2013-06-17 17:11:36^&^&^
sensanders^&^&^2013-06-17 16:19:29^&^&^
sensanders^&^&^2013-06-17 13:17:47^&^&^
sensanders^&^&^2013-06-17 13:09:56^&^&^
sensanders^&^&^2013-06-17 11:10:35^&^&^
sensanders^&^&^2013-06-16 18:03:48^&^&^
sensanders^&^&^2013-06-16 14:11:17^&^&^
sensanders^&^&^2013-06-16 11:57:08^&^&^
sensanders^&^&^2013-06-15 23:29:13^&^&^
sensanders^&^&^2013-06-15 16:56:34^&^&^
sensanders^&^&^2013-06-15 14:21:02^&^&^
sensanders^&^&^2013-06-15 13:29:28^&^&^
sensanders^&^&^2013-06-14 22:10:19^&^&^
sensanders^&^&^2013-06-14 20:27:54^&^&^
sensanders^&^&^2013-06-14 19:17:26^&^&^
sensanders^&^&^2013-06-14 15:55:32^&^&^
sensanders^&^&^2013-06-14 15:10:07^&^&^
sensanders^&^&^2013-06-14 14:43:46^&^&^
sensanders^&^&^2013-06-14 13:21:39^&^&^
sensanders^&^&^2013-06-13 22:45:32^&^&^
sensanders^&^&^2013-06-13 21:37:30^&^&^
sensanders^&^&^2013-06-13 20:35:04^&^&^
sensanders^&^&^2013-06-13 20:34:09^&^&^
sensanders^&^&^2013-06-13 20:03:36^&^&^
sensanders^&^&^2013-06-13 18:56:56^&^&^
sensanders^&^&^2013-06-13 16:31:26^&^&^
sensanders^&^&^2013-06-13 15:47:05^&^&^
sensanders^&^&^2013-06-13 13:19:49^&^&^
sensanders^&^&^2013-06-13 11:48:03^&^&^
sensanders^&^&^2013-06-12 20:36:22^&^&^
sensanders^&^&^2013-06-12 19:49:55^&^&^
sensanders^&^&^2013-06-12 19:17:59^&^&^
sensanders^&^&^2013-06-12 16:55:00^&^&^
sensanders^&^&^2013-06-12 16:15:43^&^&^
sensanders^&^&^2013-06-12 15:36:43^&^&^
sensanders^&^&^2013-06-12 14:06:29^&^&^
sensanders^&^&^2013-06-12 13:34:49^&^&^
sensanders^&^&^2013-06-11 22:43:03^&^&^
sensanders^&^&^2013-06-11 21:50:08^&^&^
sensanders^&^&^2013-06-11 21:21:33^&^&^
sensanders^&^&^2013-06-11 20:30:46^&^&^
sensanders^&^&^2013-06-11 19:35:03^&^&^
sensanders^&^&^2013-06-11 19:01:02^&^&^
sensanders^&^&^2013-06-11 17:15:39^&^&^
sensanders^&^&^2013-06-11 16:11:12^&^&^
sensanders^&^&^2013-06-11 15:01:58^&^&^
sensanders^&^&^2013-06-11 13:55:20^&^&^
